reporting_unit,reporting_unit_type,state,peer_group,financial_year,year,triage_category,number_of_presentations,number_of_presentations_flag,pct_seen_on_time,pct_seen_on_time_flag,peer_group_avg_pct,peer_group_avg_pct_flag
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2020-21,2020,Non-Urgent,2984.0,reported,0.92,reported,0.93,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2021-22,2021,Non-Urgent,2545.0,reported,0.89,reported,0.93,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2022-23,2022,Non-Urgent,2703.0,reported,0.88,reported,0.92,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2023-24,2023,Non-Urgent,2442.0,reported,0.83,reported,0.91,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2024-25,2024,Non-Urgent,2913.0,reported,0.83,reported,0.89,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2011-12,2011,Resuscitation,208.0,reported,1.0,reported,0.99,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2012-13,2012,Resuscitation,174.0,reported,1.0,reported,1.0,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2013-14,2013,Resuscitation,202.0,reported,1.0,reported,1.0,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2014-15,2014,Resuscitation,217.0,reported,1.0,reported,0.99,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2015-16,2015,Resuscitation,220.0,reported,1.0,reported,1.0,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2016-17,2016,Resuscitation,244.0,reported,1.0,reported,0.99,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2017-18,2017,Resuscitation,278.0,reported,1.0,reported,1.0,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2018-19,2018,Resuscitation,234.0,reported,1.0,reported,1.0,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2019-20,2019,Resuscitation,241.0,reported,1.0,reported,1.0,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2020-21,2020,Resuscitation,246.0,reported,1.0,reported,1.0,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2021-22,2021,Resuscitation,207.0,reported,1.0,reported,0.99,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2022-23,2022,Resuscitation,211.0,reported,0.98,reported,0.99,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2023-24,2023,Resuscitation,255.0,reported,1.0,reported,0.99,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2024-25,2024,Resuscitation,276.0,reported,1.0,reported,1.0,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2011-12,2011,Semi-Urgent,15921.0,reported,0.79,reported,0.78,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2012-13,2012,Semi-Urgent,14947.0,reported,0.81,reported,0.82,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2013-14,2013,Semi-Urgent,15851.0,reported,0.81,reported,0.8,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2014-15,2014,Semi-Urgent,17611.0,reported,0.79,reported,0.81,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2015-16,2015,Semi-Urgent,17727.0,reported,0.76,reported,0.8,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2016-17,2016,Semi-Urgent,17106.0,reported,0.71,reported,0.79,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2017-18,2017,Semi-Urgent,16758.0,reported,0.7,reported,0.78,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2018-19,2018,Semi-Urgent,16789.0,reported,0.68,reported,0.77,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2019-20,2019,Semi-Urgent,15767.0,reported,0.73,reported,0.77,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2020-21,2020,Semi-Urgent,17175.0,reported,0.69,reported,0.75,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2021-22,2021,Semi-Urgent,15896.0,reported,0.59,reported,0.73,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2022-23,2022,Semi-Urgent,16277.0,reported,0.59,reported,0.75,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2023-24,2023,Semi-Urgent,15677.0,reported,0.51,reported,0.73,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2024-25,2024,Semi-Urgent,14589.0,reported,0.55,reported,0.69,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2011-12,2011,Urgent,11843.0,reported,0.72,reported,0.78,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2012-13,2012,Urgent,12549.0,reported,0.8,reported,0.81,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2013-14,2013,Urgent,13354.0,reported,0.77,reported,0.8,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2014-15,2014,Urgent,13523.0,reported,0.74,reported,0.79,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2015-16,2015,Urgent,13642.0,reported,0.7,reported,0.77,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2016-17,2016,Urgent,13339.0,reported,0.68,reported,0.77,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2017-18,2017,Urgent,13993.0,reported,0.64,reported,0.75,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2018-19,2018,Urgent,14903.0,reported,0.57,reported,0.74,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2019-20,2019,Urgent,14409.0,reported,0.62,reported,0.72,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2020-21,2020,Urgent,15026.0,reported,0.56,reported,0.69,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2021-22,2021,Urgent,16329.0,reported,0.43,reported,0.66,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2022-23,2022,Urgent,17172.0,reported,0.46,reported,0.67,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2023-24,2023,Urgent,19398.0,reported,0.42,reported,0.67,reported
Bunbury Hospital,Hospital,WA,Medium regional hospitals,2024-25,2024,Urgent,20038.0,reported,0.47,reported,0.64,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2014-15,2014,Emergency,1645.0,reported,0.54,reported,0.86,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2015-16,2015,Emergency,1899.0,reported,0.62,reported,0.86,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2016-17,2016,Emergency,1786.0,reported,0.75,reported,0.86,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2017-18,2017,Emergency,2360.0,reported,0.82,reported,0.85,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2018-19,2018,Emergency,2639.0,reported,0.79,reported,0.83,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2019-20,2019,Emergency,2862.0,reported,0.77,reported,0.83,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2020-21,2020,Emergency,2997.0,reported,0.71,reported,0.82,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2021-22,2021,Emergency,3336.0,reported,0.62,reported,0.78,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2022-23,2022,Emergency,3581.0,reported,0.59,reported,0.76,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2023-24,2023,Emergency,3645.0,reported,0.55,reported,0.75,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2024-25,2024,Emergency,3804.0,reported,0.61,reported,0.73,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2014-15,2014,Non-Urgent,2156.0,reported,0.97,reported,0.95,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2015-16,2015,Non-Urgent,2820.0,reported,0.97,reported,0.95,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2016-17,2016,Non-Urgent,3089.0,reported,0.98,reported,0.95,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2017-18,2017,Non-Urgent,2503.0,reported,0.98,reported,0.95,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2018-19,2018,Non-Urgent,2085.0,reported,0.98,reported,0.95,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2019-20,2019,Non-Urgent,2587.0,reported,0.97,reported,0.95,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2020-21,2020,Non-Urgent,2809.0,reported,0.97,reported,0.94,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2021-22,2021,Non-Urgent,1971.0,reported,0.96,reported,0.94,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2022-23,2022,Non-Urgent,1927.0,reported,0.94,reported,0.93,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2023-24,2023,Non-Urgent,1973.0,reported,0.93,reported,0.92,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2024-25,2024,Non-Urgent,1877.0,reported,0.9,reported,0.92,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2014-15,2014,Resuscitation,104.0,reported,1.0,reported,1.0,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2015-16,2015,Resuscitation,85.0,reported,1.0,reported,1.0,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2016-17,2016,Resuscitation,101.0,reported,1.0,reported,1.0,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2017-18,2017,Resuscitation,144.0,reported,1.0,reported,1.0,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2018-19,2018,Resuscitation,189.0,reported,1.0,reported,1.0,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2019-20,2019,Resuscitation,162.0,reported,1.0,reported,1.0,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2020-21,2020,Resuscitation,146.0,reported,0.99,reported,1.0,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2021-22,2021,Resuscitation,169.0,reported,1.0,reported,0.99,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2022-23,2022,Resuscitation,166.0,reported,0.99,reported,0.98,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2023-24,2023,Resuscitation,126.0,reported,1.0,reported,0.95,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2024-25,2024,Resuscitation,152.0,reported,0.98,reported,0.99,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2014-15,2014,Semi-Urgent,10145.0,reported,0.87,reported,0.85,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2015-16,2015,Semi-Urgent,10946.0,reported,0.87,reported,0.85,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2016-17,2016,Semi-Urgent,10068.0,reported,0.89,reported,0.85,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2017-18,2017,Semi-Urgent,9577.0,reported,0.89,reported,0.84,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2018-19,2018,Semi-Urgent,9981.0,reported,0.85,reported,0.83,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2019-20,2019,Semi-Urgent,9522.0,reported,0.85,reported,0.84,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2020-21,2020,Semi-Urgent,10549.0,reported,0.84,reported,0.81,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2021-22,2021,Semi-Urgent,10144.0,reported,0.77,reported,0.81,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2022-23,2022,Semi-Urgent,10839.0,reported,0.76,reported,0.8,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2023-24,2023,Semi-Urgent,11528.0,reported,0.68,reported,0.78,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2024-25,2024,Semi-Urgent,12044.0,reported,0.7,reported,0.77,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2014-15,2014,Urgent,6140.0,reported,0.78,reported,0.84,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2015-16,2015,Urgent,6526.0,reported,0.81,reported,0.84,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2016-17,2016,Urgent,6272.0,reported,0.82,reported,0.85,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2017-18,2017,Urgent,7289.0,reported,0.82,reported,0.83,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2018-19,2018,Urgent,7864.0,reported,0.77,reported,0.81,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2019-20,2019,Urgent,7596.0,reported,0.76,reported,0.82,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2020-21,2020,Urgent,8371.0,reported,0.74,reported,0.8,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2021-22,2021,Urgent,8875.0,reported,0.66,reported,0.78,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2022-23,2022,Urgent,8778.0,reported,0.63,reported,0.78,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2023-24,2023,Urgent,8948.0,reported,0.55,reported,0.75,reported
Busselton Health Campus,Hospital,WA,Small hospitals,2024-25,2024,Urgent,8895.0,reported,0.6,reported,0.71,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2018-19,2018,Emergency,573.0,reported,0.73,reported,0.83,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2019-20,2019,Emergency,546.0,reported,0.73,reported,0.83,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2020-21,2020,Emergency,488.0,reported,0.71,reported,0.82,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2021-22,2021,Emergency,667.0,reported,0.63,reported,0.78,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2022-23,2022,Emergency,717.0,reported,0.46,reported,0.76,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2023-24,2023,Emergency,916.0,reported,0.46,reported,0.75,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2024-25,2024,Emergency,1043.0,reported,0.85,reported,0.73,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2018-19,2018,Non-Urgent,1873.0,reported,0.96,reported,0.95,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2019-20,2019,Non-Urgent,1195.0,reported,0.97,reported,0.95,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2024-25,2024,Non-Urgent,1040.0,reported,0.93,reported,0.92,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2018-19,2018,Resuscitation,11.0,reported,1.0,reported,1.0,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2019-20,2019,Resuscitation,30.0,reported,1.0,reported,1.0,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2020-21,2020,Resuscitation,14.0,reported,1.0,reported,1.0,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2021-22,2021,Resuscitation,17.0,reported,1.0,reported,0.99,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2022-23,2022,Resuscitation,17.0,reported,0.94,reported,0.98,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2023-24,2023,Resuscitation,50.0,reported,0.94,reported,0.95,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2024-25,2024,Resuscitation,60.0,reported,1.0,reported,0.99,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2018-19,2018,Semi-Urgent,3634.0,reported,0.87,reported,0.83,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2019-20,2019,Semi-Urgent,3565.0,reported,0.89,reported,0.84,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2020-21,2020,Semi-Urgent,4285.0,reported,0.85,reported,0.81,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2021-22,2021,Semi-Urgent,3838.0,reported,0.85,reported,0.81,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2022-23,2022,Semi-Urgent,3262.0,reported,0.84,reported,0.8,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2023-24,2023,Semi-Urgent,3488.0,reported,0.83,reported,0.78,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2024-25,2024,Semi-Urgent,3624.0,reported,0.82,reported,0.77,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2018-19,2018,Urgent,1622.0,reported,0.81,reported,0.81,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2019-20,2019,Urgent,1708.0,reported,0.81,reported,0.82,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2020-21,2020,Urgent,1266.0,reported,0.81,reported,0.8,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2021-22,2021,Urgent,1546.0,reported,0.74,reported,0.78,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2022-23,2022,Urgent,1765.0,reported,0.69,reported,0.78,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2023-24,2023,Urgent,2157.0,reported,0.67,reported,0.75,reported
Carnarvon Hospital,Hospital,WA,Small hospitals,2024-25,2024,Urgent,2444.0,reported,0.74,reported,0.71,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2018-19,2018,Emergency,5191.0,reported,0.88,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2019-20,2019,Emergency,5069.0,reported,0.88,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2020-21,2020,Emergency,6124.0,reported,0.81,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2021-22,2021,Emergency,7632.0,reported,0.83,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2022-23,2022,Emergency,10393.0,reported,0.8,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2023-24,2023,Emergency,9871.0,reported,0.85,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2024-25,2024,Emergency,10376.0,reported,0.84,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2018-19,2018,Non-Urgent,963.0,reported,0.95,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2019-20,2019,Non-Urgent,776.0,reported,0.94,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2020-21,2020,Non-Urgent,417.0,reported,0.8,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2021-22,2021,Non-Urgent,263.0,reported,0.92,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2022-23,2022,Non-Urgent,301.0,reported,0.81,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2023-24,2023,Non-Urgent,331.0,reported,0.85,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2024-25,2024,Non-Urgent,338.0,reported,0.86,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2018-19,2018,Resuscitation,322.0,reported,1.0,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2019-20,2019,Resuscitation,331.0,reported,1.0,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2020-21,2020,Resuscitation,365.0,reported,1.0,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2021-22,2021,Resuscitation,454.0,reported,1.0,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2022-23,2022,Resuscitation,590.0,reported,1.0,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2023-24,2023,Resuscitation,561.0,reported,1.0,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2024-25,2024,Resuscitation,511.0,reported,1.0,reported,,reported
Child Adolescent Health Service (WA),Local Hospital Network,WA,,2018-19,2018,Semi-Urgent,43357.0,reported,0.63,reported,,reported
